colorfulness,minEnergy,lightning,globalActivity,nbWhiteFrames,nbSceneCuts,cutLength,flatness_env,wtf_max2stdratio_1,wtf_max2stdratio_2,wtf_max2stdratio_3,wtf_max2stdratio_4,wtf_max2stdratio_5,wtf_max2stdratio_6,wtf_max2stdratio_7,wtf_max2stdratio_8,wtf_max2stdratio_9,wtf_max2stdratio_10,wtf_max2stdratio_11,wtf_max2stdratio_12,medianLightness,slope,alpha,hueCount,maxSaliencyCount,compositionalBalance,depthOfField,saliencyDisparity,spatialEdgeDistributionArea,entropyComplexity,nbWhiteFrames,nbFades,nbSceneCuts,asymmetry_env,flatness,zcr,colorStrength,colorRawEnergy
31.537487,1.289108,0.428824,0.013757,0,0,0,0,5.30E+00,5.24E+00,4.96E+00,4.48E+00,4.00E+00,3.55E+00,2.96E+00,2.14E+00,1.60E+00,1.43E+00,1.41E+00,3.21E+15,0.235294,1.335187,32,39,0.000633,0.62896,219.813522,0.062955,0.818571,13.115196,0,0,0,106.672738,0,0.094721,0.079178,59.533654
27.675278,0.874479,1.074046,0.398248,0,2,117,0,5.31E+00,5.23E+00,4.99E+00,4.51E+00,4.08E+00,3.63E+00,2.97E+00,2.19E+00,1.60E+00,1.43E+00,1.41E+00,2.40E+15,0.254902,1.427224,18,64,0.004151,0.302558,39.538395,0.100543,0.882748,11.488066,0,1,2,187.820259,0,0.089274,0.057206,121.010359
27.95223,1.461327,0.469197,0.202094,0,3,74,0,5.18E+00,4.97E+00,4.69E+00,4.30E+00,3.94E+00,3.56E+00,3.05E+00,2.27E+00,1.66E+00,1.43E+00,1.41E+00,3.62E+15,0.164706,1.349175,215,39,0.002862,0.419106,160.410507,0.164119,0.864747,12.74104,0,0,3,113.083584,0,0.074024,0.06464,60.885128
12.145408,1.317425,0.124674,0.078055,0,1,135,0,5.26E+00,5.09E+00,4.83E+00,4.34E+00,3.86E+00,3.54E+00,2.92E+00,2.20E+00,1.58E+00,1.42E+00,1.41E+00,2.27E+15,0.156863,1.367593,37,56,0.00492,0.57954,99.930229,0.037194,0.906457,11.053214,0,0,1,208.097745,0,0.063395,0.0222,98.04365
29.342974,1.406768,0.32729,0.322332,0,3,68,0,5.02E+00,4.96E+00,4.74E+00,4.37E+00,3.99E+00,3.55E+00,2.89E+00,2.14E+00,1.59E+00,1.43E+00,1.41E+00,3.13E+15,0.298039,1.40671,215,11,0.092592,0.951638,1.114728,0.12512,0.896182,9.338782,0,0,3,147.281762,0,0.080938,0.080883,51.505715
15.587046,1.327247,1.280649,0.214799,0,2,76,0,5.23E+00,5.03E+00,4.64E+00,4.23E+00,3.86E+00,3.38E+00,2.81E+00,2.06E+00,1.55E+00,1.41E+00,1.41E+00,2.56E+15,0.223529,1.392806,31,59,0.08217,0.418048,29.735266,0.241535,0.906022,8.941985,0,0,2,169.173425,0,0.071216,0.036281,125.056251
25.186316,0.991665,1.090153,0.280793,0,4,47.25,0,5.33E+00,5.29E+00,5.05E+00,4.51E+00,3.93E+00,3.57E+00,2.91E+00,2.14E+00,1.58E+00,1.43E+00,1.41E+00,2.29E+15,0.333333,1.369124,22,48,0.015764,0.559993,53.377064,0.191163,0.869578,9.98174,0,0,4,222.214959,0,0.063687,0.06539,127.156875
30.800585,1.510176,0.728697,0.302068,0,4,44.75,0,4.97E+00,4.82E+00,4.52E+00,4.05E+00,3.71E+00,3.35E+00,2.77E+00,2.03E+00,1.58E+00,1.43E+00,1.41E+00,2.34E+15,0.309804,1.402428,22,24,0.001285,0.199025,0.199086,0.055737,0.902761,8.766313,0,1,4,184.765665,0,0.070451,0.077043,66.462832
15.902788,1.398347,0.404096,0.159916,0,0,0,0.025504,5.20E+00,4.97E+00,4.58E+00,4.07E+00,3.69E+00,3.40E+00,2.83E+00,2.17E+00,1.60E+00,1.42E+00,1.41E+00,2.61E+15,0.262745,1.370125,31,51,0.008213,0.278148,47.293617,0.089682,0.902645,9.077026,0,0,0,204.725866,0.000262,0.050294,0.035833,117.506547
8.449818,1.736038,0.931207,0.086275,0,1,222,0,5.19E+00,4.98E+00,4.69E+00,4.36E+00,4.00E+00,3.45E+00,2.86E+00,2.10E+00,1.57E+00,1.42E+00,1.41E+00,1.29E+15,0.113725,1.315521,31,51,0.000516,3.400176,173.733643,0.1364,0.863799,11.2836,0,0,1,131.13222,0,0.078906,0.017785,115.18145
15.409996,1.7559,0.941596,0.568096,0,0,0,0,4.71E+00,4.44E+00,4.13E+00,3.77E+00,3.54E+00,3.33E+00,2.90E+00,2.24E+00,1.65E+00,1.44E+00,1.41E+00,2.30E+15,0.2,1.395216,58,30,0.031747,0,0,0.116717,0.901899,9.234035,0,0,0,343.672402,0,0.035091,0.030665,89.008355
38.818741,1.256854,0.52119,0.165791,0,1,129,0,5.32E+00,5.10E+00,4.83E+00,4.40E+00,3.98E+00,3.59E+00,2.89E+00,2.12E+00,1.59E+00,1.43E+00,1.41E+00,2.16E+15,0.372549,1.394433,19,34,0.003062,0.093622,27.989254,0.09486,0.919146,10.049284,0,0,1,163.004053,0,0.081307,0.08434,75.056709
45.786999,1.305487,0.246101,0.2406,0,3,68.333336,0,5.06E+00,4.95E+00,4.71E+00,4.27E+00,3.87E+00,3.39E+00,2.90E+00,2.09E+00,1.54E+00,1.42E+00,1.41E+00,1.85E+15,0.372549,1.371908,13,23,0.001854,0.127207,35.935555,0.044379,0.87832,9.588065,0,0,3,252.903549,0,0.055366,0.098782,66.349395
36.391811,1.20949,0.452759,0.235624,0,4,54.5,0,5.41E+00,5.38E+00,5.14E+00,4.64E+00,4.14E+00,3.61E+00,2.97E+00,2.18E+00,1.60E+00,1.42E+00,1.41E+00,1.84E+15,0.301961,1.380273,199,21,0.00038,0.103042,76.438774,0.035783,0.89288,11.158116,0,0,4,201.580516,0,0.081162,0.073906,52.045676
29.866423,1.276896,0.647979,0.444227,0,3,68,0,5.64E+00,5.45E+00,5.19E+00,4.74E+00,4.16E+00,3.70E+00,3.08E+00,2.25E+00,1.62E+00,1.43E+00,1.41E+00,1.65E+15,0.235294,1.359803,30,61,0.007305,1.261056,49.346542,0.191001,0.901029,10.383448,0,0,3,238.441503,0,0.068893,0.080349,152.551566
14.547909,1.159472,0.316752,0.142868,0,1,51,0,5.42E+00,5.32E+00,5.06E+00,4.65E+00,4.15E+00,3.67E+00,3.08E+00,2.23E+00,1.62E+00,1.43E+00,1.41E+00,1.78E+15,0.192157,1.350012,31,64,0.006376,0.166179,105.936653,0.151625,0.876304,11.865847,0,0,1,247.23659,0,0.060432,0.022404,88.154307
32.326977,1.341967,0.108883,0.236841,0,4,52.25,0,5.18E+00,5.11E+00,4.90E+00,4.41E+00,3.95E+00,3.50E+00,2.88E+00,2.11E+00,1.58E+00,1.43E+00,1.41E+00,1.85E+15,0.180392,1.316772,17,33,0.000803,0.253956,70.853905,0.026896,0.892789,11.681508,0,0,4,258.222777,0,0.061667,0.051171,73.630988
23.095676,1.737387,0.131358,0.511232,0,1,49,0,5.10E+00,5.03E+00,4.83E+00,4.35E+00,3.96E+00,3.54E+00,2.92E+00,2.15E+00,1.58E+00,1.42E+00,1.41E+00,2.83E+15,0.266667,1.336884,45,42,0.003077,0.069436,17.906702,0.325377,0.897002,9.611616,0,1,1,146.217661,0,0.082448,0.040262,96.17175
24.961067,0.900684,0.611372,0.144798,0,1,58,0,4.89E+00,4.80E+00,4.57E+00,4.19E+00,3.90E+00,3.49E+00,2.99E+00,2.27E+00,1.65E+00,1.42E+00,1.41E+00,3.61E+15,0.294118,1.329455,25,64,0.003079,0.327075,137.068436,0.025476,0.869778,12.518193,0,0,1,135.21463,0,0.053296,0.060947,153.335287
31.342566,1.321918,0.340534,0.339877,0,1,165,0,5.18E+00,5.04E+00,4.77E+00,4.31E+00,3.88E+00,3.48E+00,2.93E+00,2.26E+00,1.66E+00,1.44E+00,1.41E+00,3.90E+15,0.215686,1.430202,30,34,0.025332,0.33649,35.687714,0.17482,0.872489,8.515321,0,0,1,109.569214,0,0.07134,0.093598,103.822889
12.152713,1.409337,1.458754,0.113174,0,0,0,0,4.86E+00,4.82E+00,4.56E+00,4.16E+00,3.82E+00,3.53E+00,2.92E+00,2.21E+00,1.59E+00,1.42E+00,1.41E+00,2.76E+15,0.392157,1.39525,19,43,0.037062,0.646529,34.539417,0.194394,0.909729,10.415081,0,1,0,266.802992,0,0.047476,0.016642,91.029598
23.251587,1.109367,1.160197,0.153689,0,1,202,0,4.98E+00,4.89E+00,4.68E+00,4.21E+00,3.85E+00,3.49E+00,3.00E+00,2.24E+00,1.65E+00,1.43E+00,1.41E+00,3.72E+15,0.34902,1.36596,23,66,0.034146,0.469931,64.771431,0.220272,0.892696,11.834555,0,0,1,129.446236,0,0.06273,0.050685,120.306946
22.254183,0.960933,0.514506,0.10658,0,0,0,0,5.17E+00,5.03E+00,4.77E+00,4.47E+00,4.05E+00,3.53E+00,2.88E+00,2.15E+00,1.59E+00,1.42E+00,1.41E+00,3.44E+15,0.254902,1.379358,31,81,0.018203,0.454462,80.718582,0.209485,0.879473,12.247572,0,0,0,160.955229,0,0.072153,0.055847,136.113223
22.700579,1.216968,0.170694,0.014606,0,0,0,0,5.87E+00,4.73E+00,4.39E+00,3.94E+00,3.55E+00,3.07E+00,2.55E+00,2.11E+00,1.80E+00,1.43E+00,1.41E+00,2.49E+15,0.266667,1.340962,23,49,0.017597,3.702254,94.711617,0.084932,0.825288,13.649181,0,0,0,278.530718,0,0.018162,0.042979,73.353707
18.471552,0.876209,0.957884,0.287417,0,3,89,0,5.24E+00,5.13E+00,4.85E+00,4.33E+00,3.90E+00,3.48E+00,2.94E+00,2.18E+00,1.63E+00,1.43E+00,1.41E+00,2.63E+15,0.172549,1.362114,32,40,0.002745,0.774022,0.787754,0.016302,0.909384,10.242308,0,0,3,142.758189,0,0.070578,0.025246,17.445602
17.256472,0.923545,0.862607,0.134565,0,1,180,0,5.41E+00,5.38E+00,5.11E+00,4.71E+00,4.17E+00,3.61E+00,2.89E+00,2.09E+00,1.56E+00,1.43E+00,1.41E+00,3.20E+15,0.14902,1.405403,33,41,0.023307,1.5461,15.456532,0.097383,0.900618,11.751087,0,0,1,154.825213,0,0.086904,0.023561,19.58836
19.967398,0.702044,1.019049,0.315275,0,1,90,0,5.29E+00,5.20E+00,4.85E+00,4.34E+00,3.91E+00,3.45E+00,2.95E+00,2.20E+00,1.62E+00,1.43E+00,1.41E+00,4.34E+15,0.172549,1.416537,39,50,0.037322,0.468159,15.540304,0.089615,0.912315,10.334524,0,1,1,145.052084,0,0.062702,0.025925,19.280451
28.124588,1.177502,0.341981,0.277884,0,0,0,0,4.80E+00,4.70E+00,4.51E+00,4.26E+00,3.98E+00,3.50E+00,2.91E+00,2.20E+00,1.60E+00,1.42E+00,1.41E+00,5.39E+15,0.2,1.389025,35,48,0.027168,0.513204,41.778965,0.119759,0.90376,11.113301,0,0,0,247.667215,0,0.038721,0.060458,89.585507
16.445322,2.087433,0.334044,0.231845,0,3,69.333336,0,4.79E+00,4.61E+00,4.39E+00,4.11E+00,3.86E+00,3.38E+00,2.86E+00,2.31E+00,1.69E+00,1.43E+00,1.41E+00,2.91E+15,0.141176,1.305374,27,48,0.004931,5.596063,185.997635,0.041862,0.803314,11.455704,0,0,3,302.456407,0,0.027283,0.035017,128.651027
16.270018,1.362853,0.769047,0.061664,0,2,74.5,0,5.20E+00,5.07E+00,4.77E+00,4.33E+00,3.93E+00,3.52E+00,2.89E+00,2.15E+00,1.57E+00,1.43E+00,1.41E+00,2.90E+15,0.129412,1.306722,39,56,0.003636,0.605831,177.820557,0.060865,0.81302,13.343224,0,0,2,230.552813,0,0.055618,0.034641,94.030515
18.952087,1.478091,0.259251,0.042003,0,1,180,0,5.25E+00,5.18E+00,4.86E+00,4.44E+00,4.02E+00,3.51E+00,2.88E+00,2.16E+00,1.59E+00,1.42E+00,1.41E+00,2.62E+15,0.227451,1.392451,31,33,0.015383,0.572666,180.047379,0.043011,0.85676,12.123784,0,0,1,153.127733,0,0.071179,0.041806,77.663933
15.482534,0.906155,0.047294,0.416313,0,2,83.5,0,5.12E+00,5.05E+00,4.80E+00,4.40E+00,3.96E+00,3.50E+00,2.79E+00,2.11E+00,1.56E+00,1.42E+00,1.41E+00,1.88E+15,0.294118,1.380436,19,101,0.000768,0.179796,195.785385,0.039546,0.917148,10.56842,0,2,2,162.02243,0,0.077472,0.027678,132.836276
16.382086,1.587392,0.333932,0.032112,0,0,0,0,5.10E+00,5.03E+00,4.66E+00,4.28E+00,3.90E+00,3.48E+00,2.90E+00,2.15E+00,1.61E+00,1.43E+00,1.41E+00,3.38E+15,0.180392,1.393018,21,40,0.00174,0.540558,124.969719,0.066255,0.874041,11.913474,0,0,0,185.047067,0,0.052538,0.035479,77.038254
11.38275,1.209404,1.068241,0.034569,0,0,0,0,4.70E+00,4.43E+00,4.12E+00,3.74E+00,3.40E+00,3.20E+00,2.91E+00,2.12E+00,1.61E+00,1.43E+00,1.41E+00,4.14E+15,0.133333,1.395359,117,61,0.00454,2.134268,117.407013,0.09303,0.898101,9.206666,0,0,0,257.745512,0,0.020963,0.022217,49.072891
22.012547,1.565672,1.10727,0.264164,0,1,43,0,5.37E+00,5.20E+00,4.79E+00,4.44E+00,3.99E+00,3.51E+00,2.87E+00,2.05E+00,1.55E+00,1.42E+00,1.41E+00,3.02E+15,0.266667,1.391143,35,32,0.002829,0.247353,71.694252,0.200385,0.893331,11.02284,0,0,1,134.169791,0,0.087862,0.053697,66.525484
16.309423,1.264448,0.563806,0.304323,0,2,89,0,5.01E+00,4.92E+00,4.65E+00,4.25E+00,3.80E+00,3.34E+00,2.69E+00,1.93E+00,1.54E+00,1.43E+00,1.41E+00,1.74E+15,0.168627,1.368546,39,71,0.009232,0.136077,35.598225,0.103944,0.911356,10.677322,0,0,2,284.814374,0,0.057394,0.028939,91.507698
34.266457,1.340651,0.583519,0.203625,0,1,198,0,5.40E+00,5.15E+00,4.74E+00,4.23E+00,3.79E+00,3.32E+00,2.75E+00,2.04E+00,1.55E+00,1.43E+00,1.41E+00,2.17E+15,0.27451,1.384907,215,15,0.015395,0.590566,83.253677,0.098383,0.895568,8.20009,0,0,1,238.203479,0,0.071015,0.090569,64.421894
37.17588,0.7784,0.784205,0.241474,0,2,58.5,0,5.02E+00,4.91E+00,4.61E+00,4.18E+00,3.84E+00,3.46E+00,2.75E+00,2.03E+00,1.56E+00,1.42E+00,1.41E+00,2.19E+15,0.278431,1.378078,26,27,0.001604,0.843585,82.679062,0.274881,0.876093,9.022802,0,0,2,289.06925,0,0.058154,0.087566,77.339942
28.6108,1.387142,1.20929,0.779289,0,3,65,0.205435,4.99E+00,4.84E+00,4.51E+00,4.19E+00,3.70E+00,3.38E+00,2.94E+00,2.21E+00,1.55E+00,1.42E+00,1.41E+00,1.39E+15,0.196078,1.381715,29,28,0.070622,1.899387,5.637929,0.272789,0.8925,9.359562,0,0,3,231.895064,0.002137,0.097622,0.060644,81.201383
16.829491,1.474547,0.30199,0.69158,0,1,91,0,4.97E+00,4.86E+00,4.65E+00,4.26E+00,3.83E+00,3.44E+00,2.84E+00,2.08E+00,1.58E+00,1.43E+00,1.41E+00,1.50E+15,0.082353,1.361696,37,42,0.009901,0.436212,97.188622,0.065185,0.827337,9.706851,0,1,1,131.190538,0,0.083323,0.024027,99.953809
24.945435,1.664777,0.419868,0.358714,0,2,87,0,4.97E+00,4.81E+00,4.50E+00,4.04E+00,3.55E+00,3.25E+00,2.77E+00,1.94E+00,1.53E+00,1.42E+00,1.41E+00,2.20E+15,0.176471,1.38661,215,14,0.001885,0.260442,32.276833,0.202918,0.883756,8.434002,0,1,2,221.485532,0,0.052625,0.053351,74.268635
9.515233,2.14507,0.41933,0.183988,0,0,0,0,4.69E+00,4.40E+00,4.10E+00,3.73E+00,3.42E+00,3.30E+00,2.75E+00,2.00E+00,1.56E+00,1.43E+00,1.41E+00,3.01E+15,0.156863,1.365006,81,62,0.003346,0.5575,137.529922,0.307284,0.869918,9.364976,0,0,0,275.030894,0,0.030749,0.016795,95.590229
16.170456,1.278249,1.582261,0.233663,0,0,0,0,4.95E+00,4.87E+00,4.60E+00,4.22E+00,3.92E+00,3.54E+00,2.82E+00,2.16E+00,1.58E+00,1.42E+00,1.41E+00,1.61E+15,0.470588,1.417315,15,77,0.06026,2.877544,6.761199,0.191463,0.876604,7.399065,0,0,0,173.504284,0,0.0532,0.032218,140.625974
6.459489,2.385154,0.897808,0.022611,0,0,0,0,4.97E+00,4.99E+00,4.62E+00,4.29E+00,3.73E+00,3.35E+00,2.50E+00,1.77E+00,1.46E+00,1.42E+00,1.41E+00,2.13E+15,0.258824,1.315807,189,9,0.011687,0.318373,52.989273,0.158987,0.839159,8.92276,0,0,0,124.239592,0,0.116111,0.031868,13.667635
11.680578,1.264845,1.131347,0.196322,0,3,59,0,5.06E+00,4.89E+00,4.64E+00,4.31E+00,3.95E+00,3.51E+00,2.91E+00,2.21E+00,1.61E+00,1.42E+00,1.41E+00,3.30E+15,0.356863,1.382407,117,57,0.000431,0.074092,112.444496,0.020208,0.890874,9.281196,0,0,3,238.302835,0,0.050923,0.019331,58.438687
12.685717,1.638185,1.665661,0.27109,0,3,67.666664,0,5.10E+00,4.99E+00,4.73E+00,4.32E+00,4.00E+00,3.59E+00,2.96E+00,2.25E+00,1.62E+00,1.42E+00,1.41E+00,4.18E+15,0.364706,1.364068,25,28,0.001087,0.173404,16.546154,0.129607,0.875663,7.56725,0,1,3,220.623696,0,0.045682,0.027652,89.617351
5.644221,-1,0.571969,0.065338,0,1,64,0,5.24E+00,5.16E+00,4.94E+00,4.48E+00,4.07E+00,3.60E+00,3.00E+00,2.27E+00,1.60E+00,1.43E+00,1.41E+00,2.34E+15,0.301961,1.340038,-1,1,0.000512,0.21701,89.920174,0.024196,0.857655,10.889794,0,0,1,297.262322,0,0.056509,0.009512,78.510399
5.762269,-1,0.876825,0.144961,0,1,88,0,5.08E+00,4.87E+00,4.54E+00,4.20E+00,3.86E+00,3.37E+00,2.77E+00,2.08E+00,1.58E+00,1.42E+00,1.41E+00,2.52E+15,0.298039,1.368839,-1,1,0.001254,1.364617,126.598053,0.029764,0.857056,10.756756,0,1,1,248.920066,0,0.056818,0.00867,75.91348
9.062387,1.637298,0.752275,0.06884,0,1,182,0,4.54E+00,4.42E+00,4.26E+00,4.05E+00,3.84E+00,3.46E+00,2.96E+00,2.24E+00,1.64E+00,1.43E+00,1.41E+00,6.61E+15,0.317647,1.365906,43,46,0.02674,2.100039,2.100039,0.254616,0.907576,9.195756,0,0,1,389.290936,0,0.024731,0.015694,89.6155
9.388005,1.888064,0.288189,0.286714,0,3,38,0,5.12E+00,4.99E+00,4.73E+00,4.41E+00,4.01E+00,3.53E+00,2.84E+00,2.08E+00,1.55E+00,1.43E+00,1.41E+00,4.00E+15,0.117647,1.415846,127,52,0.000694,0.303283,38.020569,0.027748,0.91376,9.63508,0,1,3,174.568143,0,0.087088,0.017361,74.6784
10.034159,1.922075,1.000745,0.202303,0,3,74.333336,0,5.29E+00,5.27E+00,4.87E+00,4.48E+00,4.07E+00,3.54E+00,2.87E+00,2.14E+00,1.56E+00,1.42E+00,1.41E+00,4.41E+15,0.160784,1.422643,43,31,0.000634,0.321419,27.598091,0.028866,0.897002,9.861314,0,0,3,139.150429,0,0.094067,0.022051,100.571722
14.502881,1.454849,0.718895,0.28253,0,3,69.333336,0,5.26E+00,5.17E+00,4.80E+00,4.44E+00,4.01E+00,3.50E+00,2.79E+00,2.02E+00,1.55E+00,1.42E+00,1.41E+00,3.44E+15,0.184314,1.427918,31,66,0.003779,0.344212,34.064869,0.241258,0.893804,10.304268,0,0,3,131.005068,0,0.094938,0.029622,135.262749
15.754819,1.293802,0.935198,0.341511,0,3,49,0,5.05E+00,4.92E+00,4.63E+00,4.24E+00,3.79E+00,3.35E+00,2.70E+00,1.89E+00,1.53E+00,1.42E+00,1.41E+00,2.92E+15,0.231373,1.408591,35,51,0.007344,0.842528,58.369377,0.03626,0.863774,9.285442,0,0,3,225.53593,0,0.090669,0.042183,73.375391
6.564349,1.788049,0.745144,0.001595,0,0,0,0,4.22E+00,4.12E+00,4.01E+00,3.83E+00,3.83E+00,3.55E+00,2.54E+00,1.78E+00,1.47E+00,1.42E+00,1.41E+00,1.10E+15,0.278431,1.37353,55,17,0.000605,0.278614,83.480934,0.047828,0.864054,11.105981,0,0,0,202.357098,0,0.063929,0.012567,18.036728
24.054726,0.790217,0.546292,0.187237,0,1,106,0,4.67E+00,4.64E+00,4.48E+00,4.19E+00,3.88E+00,3.50E+00,2.84E+00,2.16E+00,1.60E+00,1.43E+00,1.41E+00,1.35E+15,0.27451,1.356014,19,113,0.001981,0.428748,171.439407,0.114378,0.92304,12.705643,0,0,1,333.926039,0,0.033491,0.047597,129.830233
12.5569,1.707582,1.577156,0.332706,0,3,67,0,5.05E+00,4.94E+00,4.64E+00,4.27E+00,3.81E+00,3.34E+00,2.74E+00,1.98E+00,1.55E+00,1.42E+00,1.41E+00,3.89E+15,0.270588,1.356026,27,28,0.001044,0,0,0.188053,0.905588,8.509882,0,0,3,269.824749,0,0.064017,0.02814,105.714936
13.102843,1.703197,0.795472,0.1245,0,3,72.666664,0,5.22E+00,5.14E+00,4.91E+00,4.57E+00,4.10E+00,3.62E+00,2.92E+00,2.12E+00,1.58E+00,1.42E+00,1.41E+00,3.71E+15,0.105882,1.412267,58,51,0.003506,1.629592,141.779343,0.018014,0.883411,10.021935,0,0,3,210.112095,0,0.075068,0.017131,78.392629
9.089521,1.877559,1.213094,0.157499,0,3,68,0,5.00E+00,4.21E+00,3.94E+00,3.67E+00,3.43E+00,3.25E+00,2.98E+00,2.36E+00,1.68E+00,1.44E+00,1.41E+00,2.88E+15,0.243137,1.447345,43,45,0.008865,1.893759,47.429585,0.098349,0.899072,8.07234,0,0,3,400.530462,0,0.014267,0.01841,86.558963
11.29195,1.810768,1.16515,0.227416,0,1,148,0,4.98E+00,4.11E+00,3.81E+00,3.49E+00,3.26E+00,3.11E+00,2.94E+00,2.33E+00,1.62E+00,1.42E+00,1.41E+00,1.28E+15,0.145098,1.377364,24,62,0.004615,1.064168,77.16539,0.021678,0.901899,11.263494,0,0,1,484.227186,0,0.014181,0.025291,101.614211
12.536758,1.761146,1.078153,0.32505,0,3,74,0,5.06E+00,4.75E+00,4.42E+00,4.14E+00,3.71E+00,3.18E+00,2.61E+00,2.01E+00,1.71E+00,1.44E+00,1.41E+00,2.47E+15,0.129412,1.401373,43,37,0.008138,2.201982,6.110491,0.028502,0.906457,9.869488,0,0,3,177.973276,0,0.042393,0.030449,57.611355
13.648071,1.870746,0,0.22522,0,4,53,0,4.63E+00,4.59E+00,4.34E+00,4.15E+00,3.85E+00,3.38E+00,2.86E+00,1.95E+00,1.51E+00,1.42E+00,1.41E+00,2.43E+15,0.082353,1.379282,38,26,0.091136,0.14132,0.141348,0.251555,0.919315,9.090165,0,0,4,201.905899,0,0.054158,0.024821,94.587915
10.653685,1.912919,0,0.033527,0,0,0,0,4.73E+00,4.49E+00,4.14E+00,3.85E+00,3.77E+00,3.30E+00,2.78E+00,1.94E+00,1.52E+00,1.43E+00,1.41E+00,1.91E+15,0.14902,1.388147,118,39,0.000078,5.440626,69.156227,0.002521,0.846595,10.744334,0,0,0,167.26568,0,0.043991,0.021266,74.133313
9.153257,2.246759,0.176865,0.072899,0,0,0,0,4.52E+00,4.28E+00,3.99E+00,3.79E+00,3.68E+00,3.28E+00,2.74E+00,1.96E+00,1.50E+00,1.42E+00,1.41E+00,1.62E+15,0.168627,1.397236,120,19,0.001551,0.195318,46.41011,0.074073,0.894949,10.995409,0,0,0,236.303087,0,0.031163,0.018069,63.881764
7.015736,2.046124,0.569391,0.345886,0,0,0,0,4.40E+00,4.39E+00,4.26E+00,4.07E+00,3.87E+00,3.43E+00,2.78E+00,2.00E+00,1.53E+00,1.42E+00,1.41E+00,1.59E+15,0.164706,1.391518,92,13,0.002758,0.456001,1.00928,0.099686,0.910937,9.239184,0,0,0,196.145608,0,0.061291,0.016623,30.17518
10.56981,2.138308,0.278653,0.12136,0,1,188,0,4.67E+00,4.55E+00,4.31E+00,4.12E+00,3.89E+00,3.49E+00,2.84E+00,2.00E+00,1.54E+00,1.42E+00,1.41E+00,1.39E+15,0.2,1.402572,120,26,0.001543,0.110534,41.906536,0.030707,0.885856,10.843714,0,0,1,148.778058,0,0.062929,0.023392,66.654175
31.712362,1.068316,0.533427,0.159379,0,2,97,0,4.78E+00,4.76E+00,4.61E+00,4.24E+00,3.88E+00,3.53E+00,2.80E+00,2.14E+00,1.58E+00,1.42E+00,1.41E+00,1.21E+15,0.270588,1.350773,17,82,0.00166,0.424923,106.537994,0.027739,0.903535,12.774644,0,0,2,346.709531,0,0.034918,0.05243,124.625578
5.888926,2.350874,1.068373,0.3381,0,2,110.5,0,5.14E+00,4.84E+00,4.54E+00,4.06E+00,3.79E+00,3.47E+00,2.84E+00,2.09E+00,1.54E+00,1.42E+00,1.41E+00,2.05E+15,0.160784,1.38117,67,9,0.01865,0.389135,0.389135,0.121965,0.914211,9.475626,0,1,2,218.117461,0,0.034505,0.012965,20.116054
16.599838,1.564171,0.782758,0.113362,0,1,215,0,4.97E+00,4.80E+00,4.48E+00,4.25E+00,3.99E+00,3.49E+00,2.89E+00,2.12E+00,1.57E+00,1.42E+00,1.41E+00,2.77E+15,0.145098,1.411932,33,69,0.009425,0.164908,49.809696,0.184114,0.878718,11.078584,0,0,1,176.071137,0,0.052647,0.034156,104.48409
16.272867,1.255994,0.93228,0.100802,0,2,98.5,0,5.05E+00,5.04E+00,4.72E+00,4.26E+00,3.88E+00,3.57E+00,2.82E+00,2.11E+00,1.53E+00,1.43E+00,1.41E+00,2.43E+15,0.156863,1.400762,25,90,0.003768,0.632152,77.474747,0.024389,0.870506,11.344791,0,0,2,172.74043,0,0.08278,0.033498,105.568388
9.794136,1.623379,1.141117,0.165691,0,3,67,0,5.16E+00,5.14E+00,4.85E+00,4.40E+00,4.10E+00,3.58E+00,2.85E+00,2.14E+00,1.55E+00,1.42E+00,1.41E+00,2.57E+15,0.078431,1.424898,115,47,0.000647,8.294098,121.664169,0.0083,0.880362,10.072669,0,0,3,165.376025,0,0.086219,0.017125,65.799024
9.588979,1.626507,0.401267,0.134227,0,2,90,0,5.10E+00,4.99E+00,4.71E+00,4.26E+00,3.86E+00,3.28E+00,2.68E+00,2.09E+00,1.66E+00,1.42E+00,1.41E+00,2.77E+15,0.27451,1.390262,117,40,0.003513,0.105007,63.723938,0.026332,0.916855,10.519822,0,1,2,84.242412,0,0.089506,0.016123,57.856687
10.47169,1.45394,1.400706,0.095763,0,2,78,0,6.37E+00,4.57E+00,3.95E+00,3.56E+00,3.22E+00,2.89E+00,2.59E+00,2.10E+00,1.83E+00,1.42E+00,1.41E+00,1.82E+15,0.2,1.412654,57,40,0.03494,0.368902,50.294922,0.098276,0.886102,10.564311,0,0,2,339.745555,0,0.008439,0.013981,42.254471
5.709635,2.250819,0.082673,0.26121,0,1,177,0,5.07E+00,4.92E+00,4.50E+00,4.00E+00,3.65E+00,3.28E+00,2.86E+00,2.31E+00,1.76E+00,1.44E+00,1.41E+00,1.85E+15,0.05098,1.382946,39,10,0.002756,0,0,0.173604,0.774255,7.5908,0,0,1,130.748409,0,0.044216,0.007404,34.038229
4.711685,2.185532,0.509236,0.32776,0,2,98.5,0,5.20E+00,4.96E+00,4.49E+00,3.98E+00,3.62E+00,3.25E+00,2.89E+00,2.22E+00,1.60E+00,1.41E+00,1.41E+00,2.53E+15,0.047059,1.391498,62,11,0.000348,2.210153,3.165598,0.010601,0.914987,9.020229,0,0,2,190.406665,0,0.042103,0.005675,19.849969
